Ticker,Close_Price,Date_Price
USDPUSDT,0.999,2023-04-26
USDPUSDT,0.9989,2023-04-27
USDPUSDT,0.9991,2023-04-28
USDPUSDT,0.9993,2023-04-29
USDPUSDT,1.0005,2023-04-30
USDPUSDT,0.9992,2023-05-01
USDPUSDT,0.999,2023-05-02
USDPUSDT,0.9992,2023-05-03
USDPUSDT,0.999,2023-05-04
USDPUSDT,0.999,2023-05-05
USDPUSDT,0.9982,2023-05-06
USDPUSDT,0.9988,2023-05-07
USDPUSDT,0.9991,2023-05-08
USDPUSDT,0.9987,2023-05-09
USDPUSDT,0.9993,2023-05-10
USDPUSDT,0.9992,2023-05-11
USDPUSDT,0.9995,2023-05-12
USDPUSDT,0.9995,2023-05-13
USDPUSDT,0.9992,2023-05-14
USDPUSDT,0.9995,2023-05-15
USDPUSDT,0.9996,2023-05-16
USDPUSDT,0.9996,2023-05-17
USDPUSDT,0.9994,2023-05-18
USDPUSDT,0.9995,2023-05-19
USDPUSDT,0.9993,2023-05-20
USDPUSDT,0.9994,2023-05-21
USDPUSDT,0.9997,2023-05-22
USDPUSDT,0.9995,2023-05-23
USDPUSDT,0.9996,2023-05-24
USDPUSDT,0.9998,2023-05-25
USDPUSDT,0.9997,2023-05-26
USDPUSDT,0.9997,2023-05-27
USDPUSDT,0.9996,2023-05-28
USDPUSDT,0.9995,2023-05-29
USDPUSDT,0.9994,2023-05-30
USDPUSDT,0.9995,2023-05-31
USDPUSDT,0.9995,2023-06-01
USDPUSDT,0.9996,2023-06-02
USDPUSDT,0.9994,2023-06-03
USDPUSDT,0.9993,2023-06-04
USDPUSDT,0.9992,2023-06-05
USDPUSDT,0.9993,2023-06-06
USDPUSDT,0.9997,2023-06-07
USDPUSDT,0.9997,2023-06-08
USDPUSDT,0.9999,2023-06-09
USDPUSDT,0.9995,2023-06-10
USDPUSDT,0.9994,2023-06-11
USDPUSDT,0.9997,2023-06-12
USDPUSDT,0.9999,2023-06-13
USDPUSDT,1.0,2023-06-14
USTCUSDT,0.0220816,2023-03-10
USTCUSDT,0.02168182,2023-03-11
USTCUSDT,0.0228455,2023-03-12
USTCUSDT,0.0236174,2023-03-13
USTCUSDT,0.0235,2023-03-14
USTCUSDT,0.02230194,2023-03-15
USTCUSDT,0.02253991,2023-03-16
USTCUSDT,0.02334776,2023-03-17
USTCUSDT,0.02313915,2023-03-18
USTCUSDT,0.02337518,2023-03-19
USTCUSDT,0.02203016,2023-03-20
USTCUSDT,0.02255379,2023-03-21
USTCUSDT,0.02119094,2023-03-22
USTCUSDT,0.0213764,2023-03-23
USTCUSDT,0.0206511,2023-03-24
USTCUSDT,0.02299647,2023-03-25
USTCUSDT,0.02230579,2023-03-26
USTCUSDT,0.02113574,2023-03-27
USTCUSDT,0.0212008,2023-03-28
USTCUSDT,0.02180744,2023-03-29
USTCUSDT,0.02127871,2023-03-30
USTCUSDT,0.02143985,2023-03-31
USTCUSDT,0.02178251,2023-04-01
USTCUSDT,0.0211643,2023-04-02
USTCUSDT,0.02109248,2023-04-03
USTCUSDT,0.02126663,2023-04-04
USTCUSDT,0.02123686,2023-04-05
USTCUSDT,0.0215007,2023-04-06
USTCUSDT,0.02130073,2023-04-07
USTCUSDT,0.0217,2023-04-08
USTCUSDT,0.02153,2023-04-09
USTCUSDT,0.0214711,2023-04-10
USTCUSDT,0.02177434,2023-04-11
USTCUSDT,0.02238748,2023-04-12
USTCUSDT,0.02224384,2023-04-13
USTCUSDT,0.022526,2023-04-14
USTCUSDT,0.02254592,2023-04-15
USTCUSDT,0.02265179,2023-04-16
USTCUSDT,0.02203166,2023-04-17
USTCUSDT,0.0226864,2023-04-18
USTCUSDT,0.02096829,2023-04-19
USTCUSDT,0.02105068,2023-04-20
USTCUSDT,0.01945776,2023-04-21
USTCUSDT,0.0201735,2023-04-22
USTCUSDT,0.01972015,2023-04-23
USTCUSDT,0.01988146,2023-04-24
USTCUSDT,0.01955455,2023-04-25
USTCUSDT,0.01957247,2023-04-26
USTCUSDT,0.01981421,2023-04-27
USTCUSDT,0.02110618,2023-04-28
USTCUSDT,0.02131001,2023-04-29
USTCUSDT,0.02047919,2023-04-30
USTCUSDT,0.01997594,2023-05-01
USTCUSDT,0.01982029,2023-05-02
USTCUSDT,0.01953955,2023-05-03
USTCUSDT,0.0194095,2023-05-04
USTCUSDT,0.01911153,2023-05-05
USTCUSDT,0.01791183,2023-05-06
USTCUSDT,0.01742501,2023-05-07
USTCUSDT,0.01523,2023-05-08
USTCUSDT,0.015797,2023-05-09
USTCUSDT,0.01626523,2023-05-10
USTCUSDT,0.01480594,2023-05-11
USTCUSDT,0.01504768,2023-05-12
USTCUSDT,0.01512028,2023-05-13
USTCUSDT,0.01503302,2023-05-14
USTCUSDT,0.01518742,2023-05-15
USTCUSDT,0.01523625,2023-05-16
USTCUSDT,0.01527,2023-05-17
USTCUSDT,0.01503724,2023-05-18
USTCUSDT,0.01506346,2023-05-19
USTCUSDT,0.01509779,2023-05-20
USTCUSDT,0.01472642,2023-05-21
USTCUSDT,0.01454011,2023-05-22
USTCUSDT,0.01471488,2023-05-23
USTCUSDT,0.0140707,2023-05-24
USTCUSDT,0.01403131,2023-05-25
USTCUSDT,0.01436493,2023-05-26
USTCUSDT,0.0142832,2023-05-27
USTCUSDT,0.01443121,2023-05-28
USTCUSDT,0.01417094,2023-05-29
USTCUSDT,0.01393163,2023-05-30
USTCUSDT,0.01348421,2023-05-31
USTCUSDT,0.01332419,2023-06-01
USTCUSDT,0.01345312,2023-06-02
USTCUSDT,0.01348284,2023-06-03
USTCUSDT,0.01538,2023-06-04
USTCUSDT,0.0126602,2023-06-05
USTCUSDT,0.01318305,2023-06-06
USTCUSDT,0.01231037,2023-06-07
USTCUSDT,0.01308579,2023-06-08
USTCUSDT,0.01283421,2023-06-09
USTCUSDT,0.01105221,2023-06-10
USTCUSDT,0.01072617,2023-06-11
USTCUSDT,0.01111762,2023-06-12
USTCUSDT,0.0115085,2023-06-13
USTCUSDT,0.01205721,2023-06-14
USTCUSDT,0.01244366,2023-06-15
USTCUSDT,0.01233212,2023-06-16
USTCUSDT,0.01225448,2023-06-17
USTCUSDT,0.01174003,2023-06-18
USTCUSDT,0.01204283,2023-06-19
USTCUSDT,0.01204779,2023-06-20
USTCUSDT,0.01248216,2023-06-21
USTCUSDT,0.01225517,2023-06-22
USTCUSDT,0.01252657,2023-06-23
USTCUSDT,0.012186,2023-06-24
USTCUSDT,0.01237571,2023-06-25
USTCUSDT,0.01336671,2023-06-26
USTCUSDT,0.01288893,2023-06-27
USTCUSDT,0.01176748,2023-06-28
USTCUSDT,0.01234531,2023-06-29
USTCUSDT,0.01223318,2023-06-30
USTCUSDT,0.01242,2023-07-01
USTCUSDT,0.01249729,2023-07-02
USTCUSDT,0.01287636,2023-07-03
USTCUSDT,0.01283932,2023-07-04
USTCUSDT,0.0122038,2023-07-05
USTCUSDT,0.01169701,2023-07-06
USTCUSDT,0.01186855,2023-07-07
USTCUSDT,0.01203006,2023-07-08
USTCUSDT,0.01179087,2023-07-09
USTCUSDT,0.01256212,2023-07-10
USTCUSDT,0.01211298,2023-07-11
USTCUSDT,0.01214578,2023-07-12
USTCUSDT,0.01259448,2023-07-13
USTCUSDT,0.01296645,2023-07-14
USTCUSDT,0.01576597,2023-07-15
USTCUSDT,0.01921327,2023-07-16
USTCUSDT,0.0173218,2023-07-17
USTCUSDT,0.0161,2023-07-18
USTCUSDT,0.01657,2023-07-19
USTCUSDT,0.01671563,2023-07-20
USTCUSDT,0.01837377,2023-07-21
USTCUSDT,0.01745475,2023-07-22
USTCUSDT,0.017,2023-07-23
USTCUSDT,0.01611173,2023-07-24
USTCUSDT,0.01620989,2023-07-25
USTCUSDT,0.01575965,2023-07-26
USTCUSDT,0.01552182,2023-07-27
USTCUSDT,0.01570036,2023-07-28
USTCUSDT,0.01560784,2023-07-29
USTCUSDT,0.01543116,2023-07-30
USTCUSDT,0.01477182,2023-07-31
USTCUSDT,0.01460473,2023-08-01
USTCUSDT,0.01585697,2023-08-02
USTCUSDT,0.01504007,2023-08-03
USTCUSDT,0.0147,2023-08-04
USTCUSDT,0.01507948,2023-08-05
USTCUSDT,0.01515277,2023-08-06
USTCUSDT,0.01595199,2023-08-07
USTCUSDT,0.01534439,2023-08-08
USTCUSDT,0.01528839,2023-08-09
USTCUSDT,0.01515369,2023-08-10
USTCUSDT,0.01472592,2023-08-11
USTCUSDT,0.01495429,2023-08-12
USTCUSDT,0.01488401,2023-08-13
USTCUSDT,0.01544682,2023-08-14
USTCUSDT,0.01425444,2023-08-15
USTCUSDT,0.01307477,2023-08-16
USTCUSDT,0.01205319,2023-08-17
USTCUSDT,0.01210561,2023-08-18
USTCUSDT,0.01291994,2023-08-19
USTCUSDT,0.01347623,2023-08-20
USTCUSDT,0.01309121,2023-08-21
USTCUSDT,0.01274193,2023-08-22
USTCUSDT,0.01298488,2023-08-23
USTCUSDT,0.0125571,2023-08-24
USTCUSDT,0.01255409,2023-08-25
USTCUSDT,0.012462,2023-08-26
USTCUSDT,0.01244618,2023-08-27
USTCUSDT,0.01268,2023-08-28
USTCUSDT,0.0127785,2023-08-29
USTCUSDT,0.01256383,2023-08-30
USTCUSDT,0.01200762,2023-08-31
USTCUSDT,0.0117568,2023-09-01
USTCUSDT,0.0119268,2023-09-02
USTCUSDT,0.0117819,2023-09-03
USTCUSDT,0.01204976,2023-09-04
USTCUSDT,0.01185355,2023-09-05
USTCUSDT,0.01197813,2023-09-06
USTCUSDT,0.01191309,2023-09-07
USTCUSDT,0.01197536,2023-09-08
USTCUSDT,0.01329136,2023-09-09
USTCUSDT,0.01274863,2023-09-10
USTCUSDT,0.01197984,2023-09-11
USTCUSDT,0.0120194,2023-09-12
USTCUSDT,0.01209738,2023-09-13
USTCUSDT,0.01220009,2023-09-14
USTCUSDT,0.01274054,2023-09-15
USTCUSDT,0.01247438,2023-09-16
USTCUSDT,0.01225914,2023-09-17
USTCUSDT,0.01241176,2023-09-18
USTCUSDT,0.01249645,2023-09-19
USTCUSDT,0.01236998,2023-09-20
USTCUSDT,0.0124718,2023-09-21
USTCUSDT,0.01241212,2023-09-22
USTCUSDT,0.01269599,2023-09-23
USTCUSDT,0.01251321,2023-09-24
USTCUSDT,0.01262312,2023-09-25
USTCUSDT,0.01276119,2023-09-26
USTCUSDT,0.01324793,2023-09-27
USTCUSDT,0.01316127,2023-09-28
USTCUSDT,0.01278833,2023-09-29
USTCUSDT,0.01284442,2023-09-30
USTCUSDT,0.01301739,2023-10-01
USTCUSDT,0.01245413,2023-10-02
USTCUSDT,0.0122527,2023-10-03
USTCUSDT,0.01217565,2023-10-04
USTCUSDT,0.01200917,2023-10-05
USTCUSDT,0.01201476,2023-10-06
USTCUSDT,0.01192406,2023-10-07
USTCUSDT,0.01185526,2023-10-08
USTCUSDT,0.01124026,2023-10-09
USTCUSDT,0.01132109,2023-10-10
USTCUSDT,0.01114742,2023-10-11
USTCUSDT,0.01101347,2023-10-12
USTCUSDT,0.01118659,2023-10-13
USTCUSDT,0.01115288,2023-10-14
USTCUSDT,0.01151,2023-10-15
USTCUSDT,0.01167122,2023-10-16
USTCUSDT,0.01125258,2023-10-17
USTCUSDT,0.01102615,2023-10-18
USTCUSDT,0.01072261,2023-10-19
USTCUSDT,0.01109452,2023-10-20
USTCUSDT,0.01132268,2023-10-21
USTCUSDT,0.01139899,2023-10-22
USTCUSDT,0.01162365,2023-10-23
USTCUSDT,0.01168836,2023-10-24
USTCUSDT,0.0125523,2023-10-25
USTCUSDT,0.01207847,2023-10-26
USTCUSDT,0.01194991,2023-10-27
USTCUSDT,0.01220001,2023-10-28
USTCUSDT,0.01215484,2023-10-29
USTCUSDT,0.01214625,2023-10-30
USTCUSDT,0.01190248,2023-10-31
USTCUSDT,0.01192842,2023-11-01
USTCUSDT,0.01179,2023-11-02
USTCUSDT,0.01147181,2023-11-03
USTCUSDT,0.01160352,2023-11-04
USTCUSDT,0.01161362,2023-11-05
USTCUSDT,0.01188027,2023-11-06
USTCUSDT,0.01169097,2023-11-07
USTCUSDT,0.0120398,2023-11-08
USTCUSDT,0.01216083,2023-11-09
USTCUSDT,0.01584444,2023-11-10
USTCUSDT,0.01386629,2023-11-11
USTCUSDT,0.0143632,2023-11-12
USTCUSDT,0.01350501,2023-11-13
USTCUSDT,0.01315829,2023-11-14
USTCUSDT,0.01408,2023-11-15
USTCUSDT,0.01344001,2023-11-16
USTCUSDT,0.01333069,2023-11-17
USTCUSDT,0.01304342,2023-11-18
USTCUSDT,0.01331373,2023-11-19
USTCUSDT,0.0132148,2023-11-20
USTCUSDT,0.01250455,2023-11-21
USTCUSDT,0.01330226,2023-11-22
USTCUSDT,0.01317301,2023-11-23
USTCUSDT,0.01336653,2023-11-24
USTCUSDT,0.01587194,2023-11-25
USTCUSDT,0.04016823,2023-11-26
USTCUSDT,0.0452,2023-11-27
USTCUSDT,0.0422296,2023-11-28
USTCUSDT,0.05053073,2023-11-29
V,218.03614807128903,2022-01-03
V,219.0503387451172,2022-01-04
V,216.6280517578125,2022-01-05
V,216.3818817138672,2022-01-06
V,213.6346435546875,2022-01-07
V,208.7211456298828,2022-01-10
V,211.09420776367188,2022-01-11
V,212.40380859375,2022-01-12
V,211.7046661376953,2022-01-13
V,211.37973022460935,2022-01-14
V,212.40380859375,2022-01-18
V,211.3895721435547,2022-01-19
V,211.06463623046875,2022-01-20
V,202.7736968994141,2022-01-21
V,198.75624084472656,2022-01-24
V,198.9039306640625,2022-01-25
V,202.714599609375,2022-01-26
V,202.9903259277344,2022-01-27
V,224.50543212890625,2022-01-28
V,222.70347595214844,2022-01-31
V,228.79861450195312,2022-02-01
V,231.81170654296875,2022-02-02
V,227.9911651611328,2022-02-03
V,224.88946533203125,2022-02-04
V,223.6782989501953,2022-02-07
V,224.4463653564453,2022-02-08
V,227.3314208984375,2022-02-09
V,222.49375915527344,2022-02-10
V,221.6061553955078,2022-02-11
V,222.24717712402344,2022-02-14
V,224.69317626953125,2022-02-15
V,225.6794586181641,2022-02-16
V,221.52723693847656,2022-02-17
V,219.6335601806641,2022-02-18
V,218.28237915039065,2022-02-22
V,212.98605346679688,2022-02-23
V,214.31756591796875,2022-02-24
V,216.2605133056641,2022-02-25
V,213.15374755859372,2022-02-28
V,206.1018829345703,2022-03-01
V,205.61859130859372,2022-03-02
V,204.3857421875,2022-03-03
V,197.5410003662109,2022-03-04
V,188.0826416015625,2022-03-07
V,189.0787811279297,2022-03-08
V,197.01828002929688,2022-03-09
V,195.2528839111328,2022-03-10
V,194.01014709472656,2022-03-11
V,197.5804748535156,2022-03-14
V,203.3107147216797,2022-03-15
V,208.9620513916016,2022-03-16
V,210.5203857421875,2022-03-17
V,216.1027069091797,2022-03-18
V,214.0611114501953,2022-03-21
V,215.47149658203125,2022-03-22
V,211.7334899902344,2022-03-23
V,214.327392578125,2022-03-24
V,215.4320373535156,2022-03-25
V,217.73992919921875,2022-03-28
V,224.9890289306641,2022-03-29
V,220.8762664794922,2022-03-30
V,218.7261962890625,2022-03-31
V,223.25320434570312,2022-04-01
V,224.61427307128903,2022-04-04
V,222.9869079589844,2022-04-05
V,216.00405883789065,2022-04-06
V,213.1833038330078,2022-04-07
V,214.0019378662109,2022-04-08
V,211.80255126953125,2022-04-11
V,208.49853515625,2022-04-12
V,210.3428649902344,2022-04-13
V,209.8694305419922,2022-04-14
V,210.2442321777344,2022-04-18
V,212.7395172119141,2022-04-19
V,214.80081176757807,2022-04-20
V,213.47921752929688,2022-04-21
V,205.31285095214844,2022-04-22
V,207.06842041015625,2022-04-25
V,198.3399200439453,2022-04-26
V,211.17132568359372,2022-04-27
V,217.6314392089844,2022-04-28
V,210.2047882080078,2022-04-29
V,208.6267547607422,2022-05-02
V,205.69749450683597,2022-05-03
V,211.57571411132807,2022-05-04
V,202.42308044433597,2022-05-05
V,200.03628540039065,2022-05-06
V,190.35107421875,2022-05-09
V,190.923095703125,2022-05-10
V,194.02001953125,2022-05-11
V,191.67312622070312,2022-05-12
V,196.8708648681641,2022-05-13
V,195.46766662597656,2022-05-16
V,201.5843505859375,2022-05-17
V,197.62185668945312,2022-05-18
V,195.03286743164065,2022-05-19
V,196.6732177734375,2022-05-20
V,205.1022186279297,2022-05-23
V,200.2305908203125,2022-05-24
V,201.42623901367188,2022-05-25
V,206.0804901123047,2022-05-26
V,210.35922241210935,2022-05-27
V,209.6576232910156,2022-05-31
V,207.4441375732422,2022-06-01
V,212.50352478027344,2022-06-02
V,210.13194274902344,2022-06-03
V,210.4185028076172,2022-06-06
V,211.9600372314453,2022-06-07
V,210.97189331054688,2022-06-08
V,203.66937255859372,2022-06-09
V,197.14752197265625,2022-06-10
V,189.9833831787109,2022-06-13
V,191.2284698486328,2022-06-14
V,193.8372039794922,2022-06-15
V,186.81141662597656,2022-06-16
V,187.760009765625,2022-06-17
V,192.0881500244141,2022-06-21
V,191.52491760253903,2022-06-22
V,194.3115081787109,2022-06-23
V,203.07647705078125,2022-06-24
V,201.14956665039065,2022-06-27
V,195.77398681640625,2022-06-28
V,197.1376495361328,2022-06-29
V,194.55856323242188,2022-06-30
V,196.82144165039065,2022-07-01
V,198.1653289794922,2022-07-05
V,198.7384490966797,2022-07-06
V,200.3985748291016,2022-07-07
V,201.15948486328125,2022-07-08
V,202.63180541992188,2022-07-11
V,202.39463806152344,2022-07-12
V,201.7325897216797,2022-07-13
V,203.47174072265625,2022-07-14
V,207.55284118652344,2022-07-15
V,204.75636291503903,2022-07-18
V,211.1299743652344,2022-07-19
V,210.84341430664065,2022-07-20
V,213.63003540039065,2022-07-21
V,211.16949462890625,2022-07-22
V,211.73275756835935,2022-07-25
V,209.97384643554688,2022-07-26
V,207.97775268554688,2022-07-27
V,208.8473358154297,2022-07-28
V,209.5983428955078,2022-07-29
V,208.85720825195312,2022-08-01
V,203.81759643554688,2022-08-02
V,206.0113067626953,2022-08-03
V,210.94223022460935,2022-08-04
V,213.3137969970703,2022-08-05
V,210.79400634765625,2022-08-08
V,207.77023315429688,2022-08-09
V,209.5884704589844,2022-08-10
V,208.9499664306641,2022-08-11
V,209.1974334716797,2022-08-12
V,214.23606872558597,2022-08-15
V,214.9488220214844,2022-08-16
V,212.3552703857422,2022-08-17
V,213.077880859375,2022-08-18
V,210.6724090576172,2022-08-19
V,206.5048828125,2022-08-22
V,204.7131500244141,2022-08-23
V,204.58447265625,2022-08-24
V,207.7026824951172,2022-08-25
V,200.8426055908203,2022-08-26
V,200.2882537841797,2022-08-29
V,199.34783935546875,2022-08-30
V,196.7047882080078,2022-08-31
V,198.1104736328125,2022-09-01
V,195.7643585205078,2022-09-02
V,196.6355133056641,2022-09-06
V,198.3975372314453,2022-09-07
V,198.6846160888672,2022-09-08
V,203.1293029785156,2022-09-09
V,204.5448760986328,2022-09-12
V,197.65509033203125,2022-09-13
V,197.3977203369141,2022-09-14
V,193.39846801757807,2022-09-15
V,191.34939575195312,2022-09-16
V,191.1811065673828,2022-09-19
V,190.1317901611328,2022-09-20
V,185.1327667236328,2022-09-21
V,183.9151763916016,2022-09-22
V,182.1036376953125,2022-09-23
V,178.7676544189453,2022-09-26
V,176.0750732421875,2022-09-27
V,177.3718719482422,2022-09-28
V,178.2429962158203,2022-09-29
V,175.8572998046875,2022-09-30
V,179.8169403076172,2022-10-03
V,183.77658081054688,2022-10-04
V,185.77618408203125,2022-10-05
V,183.71717834472656,2022-10-06
V,181.97494506835935,2022-10-07
V,180.34158325195312,2022-10-10
V,177.332275390625,2022-10-11
V,176.44134521484375,2022-10-12
V,182.7965850830078,2022-10-13
V,180.7771453857422,2022-10-14
V,183.3806304931641,2022-10-17
V,185.28125,2022-10-18
V,184.52891540527344,2022-10-19
V,185.3307342529297,2022-10-20
V,188.44894409179688,2022-10-21
V,188.78553771972656,2022-10-24
V,192.41848754882807,2022-10-25
V,201.27816772460935,2022-10-26
V,202.22848510742188,2022-10-27
V,207.2275238037109,2022-10-28
V,205.06951904296875,2022-10-31
V,204.84182739257807,2022-11-01
V,198.9221954345703,2022-11-02
V,192.7847442626953,2022-11-03
V,194.9922332763672,2022-11-04
V,198.0807647705078,2022-11-07
V,199.7438201904297,2022-11-08
V,192.402099609375,2022-11-09
V,203.95042419433597,2022-11-10
V,203.3849029541016,2022-11-11
V,205.2302398681641,2022-11-14
V,208.3355865478516,2022-11-15
V,208.48440551757807,2022-11-16
V,209.3277130126953,2022-11-17
V,209.1392059326172,2022-11-18
V,204.69448852539065,2022-11-21
V,208.6728973388672,2022-11-22
V,210.06187438964844,2022-11-23
V,212.10562133789065,2022-11-25
V,209.5955810546875,2022-11-28
V,207.41290283203125,2022-11-29
V,215.29034423828125,2022-11-30
V,215.29034423828125,2022-12-01
V,215.94515991210935,2022-12-02
V,211.99652099609372,2022-12-05
V,207.4327545166016,2022-12-06
V,206.1727752685547,2022-12-07
V,207.45260620117188,2022-12-08
V,207.0557556152344,2022-12-09
V,212.8993377685547,2022-12-12
V,211.36154174804688,2022-12-13
V,211.6393585205078,2022-12-14
V,206.27197265625,2022-12-15
V,205.25999450683597,2022-12-16
V,203.20632934570312,2022-12-19
V,203.74205017089844,2022-12-20
V,205.1806488037109,2022-12-21
V,203.4444274902344,2022-12-22
V,204.20835876464844,2022-12-23
V,204.66473388671875,2022-12-27
V,203.375,2022-12-28
V,206.4208068847656,2022-12-29
V,206.12315368652344,2022-12-30
VETUSDT,0.08658,2022-01-01
VETUSDT,0.08714,2022-01-02
VETUSDT,0.08587,2022-01-03
VETUSDT,0.0859,2022-01-04
VETUSDT,0.08461,2022-01-05
VETUSDT,0.08257,2022-01-06
VETUSDT,0.07861,2022-01-07
VETUSDT,0.07545,2022-01-08
VETUSDT,0.07663,2022-01-09
VETUSDT,0.07302,2022-01-10
VETUSDT,0.07661,2022-01-11
VETUSDT,0.08238,2022-01-12
VETUSDT,0.07777,2022-01-13
VETUSDT,0.07898,2022-01-14
VETUSDT,0.07851,2022-01-15
VETUSDT,0.07844,2022-01-16
VETUSDT,0.07519,2022-01-17
VETUSDT,0.07414,2022-01-18
VETUSDT,0.07073,2022-01-19
VETUSDT,0.0676,2022-01-20
VETUSDT,0.05746,2022-01-21
VETUSDT,0.05163,2022-01-22
VETUSDT,0.05314,2022-01-23
VETUSDT,0.05142,2022-01-24
VETUSDT,0.05363,2022-01-25
VETUSDT,0.05337,2022-01-26
VETUSDT,0.05237,2022-01-27
VETUSDT,0.05392,2022-01-28
VETUSDT,0.05449,2022-01-29
VETUSDT,0.05256,2022-01-30
VETUSDT,0.05385,2022-01-31
VETUSDT,0.05452,2022-02-01
VETUSDT,0.05192,2022-02-02
VETUSDT,0.05248,2022-02-03
VETUSDT,0.05862,2022-02-04
VETUSDT,0.05909,2022-02-05
VETUSDT,0.06128,2022-02-06
VETUSDT,0.06781,2022-02-07
VETUSDT,0.0643,2022-02-08
VETUSDT,0.06701,2022-02-09
VETUSDT,0.06283,2022-02-10
VETUSDT,0.05791,2022-02-11
VETUSDT,0.05757,2022-02-12
VETUSDT,0.05628,2022-02-13
VETUSDT,0.05618,2022-02-14
VETUSDT,0.06107,2022-02-15
VETUSDT,0.06029,2022-02-16
VETUSDT,0.05456,2022-02-17
VETUSDT,0.05317,2022-02-18
VETUSDT,0.05256,2022-02-19
VETUSDT,0.0492,2022-02-20
VETUSDT,0.04522,2022-02-21
VETUSDT,0.04728,2022-02-22
VETUSDT,0.04549,2022-02-23
VETUSDT,0.0446,2022-02-24
VETUSDT,0.04753,2022-02-25
VETUSDT,0.04827,2022-02-26
VETUSDT,0.04552,2022-02-27
VETUSDT,0.05209,2022-02-28
VETUSDT,0.05291,2022-03-01
VETUSDT,0.05296,2022-03-02
VETUSDT,0.05459,2022-03-03
VETUSDT,0.04911,2022-03-04
VETUSDT,0.05039,2022-03-05
VETUSDT,0.04768,2022-03-06
VETUSDT,0.04596,2022-03-07
VETUSDT,0.0466,2022-03-08
VETUSDT,0.04852,2022-03-09
VETUSDT,0.04696,2022-03-10
VETUSDT,0.04622,2022-03-11
VETUSDT,0.04625,2022-03-12
VETUSDT,0.04454,2022-03-13
VETUSDT,0.04582,2022-03-14
VETUSDT,0.04585,2022-03-15
VETUSDT,0.04831,2022-03-16
VETUSDT,0.04835,2022-03-17
VETUSDT,0.04946,2022-03-18
VETUSDT,0.05129,2022-03-19
VETUSDT,0.04998,2022-03-20
VETUSDT,0.05063,2022-03-21
VETUSDT,0.0532,2022-03-22
VETUSDT,0.05596,2022-03-23
VETUSDT,0.05757,2022-03-24
VETUSDT,0.05562,2022-03-25
VETUSDT,0.06436,2022-03-26
VETUSDT,0.07471,2022-03-27
VETUSDT,0.07091,2022-03-28
VETUSDT,0.07246,2022-03-29
VETUSDT,0.08522,2022-03-30
VETUSDT,0.07803,2022-03-31
VETUSDT,0.08108,2022-04-01
VETUSDT,0.07716,2022-04-02
VETUSDT,0.08262,2022-04-03
VETUSDT,0.0789,2022-04-04
VETUSDT,0.07584,2022-04-05
VETUSDT,0.06582,2022-04-06
VETUSDT,0.07026,2022-04-07
VETUSDT,0.06475,2022-04-08
VETUSDT,0.0671,2022-04-09
VETUSDT,0.06492,2022-04-10
VETUSDT,0.05776,2022-04-11
VETUSDT,0.06023,2022-04-12
VETUSDT,0.06154,2022-04-13
VETUSDT,0.06139,2022-04-14
VETUSDT,0.0616,2022-04-15
VETUSDT,0.06131,2022-04-16
VETUSDT,0.05792,2022-04-17
VETUSDT,0.0596,2022-04-18
VETUSDT,0.0616,2022-04-19
VETUSDT,0.06076,2022-04-20
VETUSDT,0.05872,2022-04-21
VETUSDT,0.05779,2022-04-22
VETUSDT,0.05745,2022-04-23
VETUSDT,0.05592,2022-04-24
VETUSDT,0.05633,2022-04-25
VETUSDT,0.05117,2022-04-26
VETUSDT,0.05202,2022-04-27
VETUSDT,0.05158,2022-04-28
VETUSDT,0.04851,2022-04-29
VETUSDT,0.0453,2022-04-30
VETUSDT,0.04849,2022-05-01
VETUSDT,0.0475,2022-05-02
VETUSDT,0.04681,2022-05-03
VETUSDT,0.05392,2022-05-04
VETUSDT,0.04758,2022-05-05
VETUSDT,0.04703,2022-05-06
VETUSDT,0.04552,2022-05-07
VETUSDT,0.04448,2022-05-08
VETUSDT,0.0379,2022-05-09
VETUSDT,0.03879,2022-05-10
VETUSDT,0.03044,2022-05-11
VETUSDT,0.02767,2022-05-12
VETUSDT,0.03057,2022-05-13
VETUSDT,0.03175,2022-05-14
VETUSDT,0.03353,2022-05-15
VETUSDT,0.03103,2022-05-16
VETUSDT,0.03286,2022-05-17
VETUSDT,0.0292,2022-05-18
VETUSDT,0.0315,2022-05-19
VETUSDT,0.03007,2022-05-20
VETUSDT,0.0308,2022-05-21
VETUSDT,0.03198,2022-05-22
VETUSDT,0.0312,2022-05-23
VETUSDT,0.03168,2022-05-24
VETUSDT,0.03133,2022-05-25
VETUSDT,0.02948,2022-05-26
VETUSDT,0.02907,2022-05-27
VETUSDT,0.02972,2022-05-28
VETUSDT,0.03017,2022-05-29
VETUSDT,0.03294,2022-05-30
VETUSDT,0.03283,2022-05-31
VETUSDT,0.03051,2022-06-01
VETUSDT,0.03144,2022-06-02
VETUSDT,0.03022,2022-06-03
VETUSDT,0.03055,2022-06-04
VETUSDT,0.03044,2022-06-05
VETUSDT,0.03174,2022-06-06
VETUSDT,0.03066,2022-06-07
VETUSDT,0.03026,2022-06-08
VETUSDT,0.03184,2022-06-09
VETUSDT,0.02948,2022-06-10
VETUSDT,0.02762,2022-06-11
VETUSDT,0.02569,2022-06-12
VETUSDT,0.02384,2022-06-13
VETUSDT,0.02393,2022-06-14
VETUSDT,0.02556,2022-06-15
VETUSDT,0.0227,2022-06-16
VETUSDT,0.02332,2022-06-17
